origine_dati,icona,link_icona,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,colori,colori_icona,morte,vittime,percentuale,descrizione,NAME
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Millul, Egisto Mario",1943-12-31,31 dicembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Millul, Egisto Mario"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Genazzani, Abramo",1944-01-15,15 gennaio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Buchenwald,"Genazzani, Abramo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Richetti, Enrico",1944-01-26,26 gennaio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Richetti, Enrico"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Chimichi, Piero",1944-01-27,27 gennaio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Chimichi, Piero"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Prato, Laura",1944-01-27,27 gennaio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Prato, Laura"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bemporad, Mirella",1944-01-31,31 gennaio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Bemporad, Mirella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cardoso, Rosa",1944-01-31,31 gennaio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cardoso, Rosa"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Montecorboli, Arturo",1944-02-01,1 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Montecorboli, Arturo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Montecorboli, Giorgio",1944-02-01,1 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Montecorboli, Giorgio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benedetti, Elena",1944-02-02,2 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benedetti, Elena"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"nazisti, Alberto Sebastiano",1944-02-05,5 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"nazisti, Alberto Sebastiano"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orvieto, Adolfo Arturo",1944-02-05,5 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Orvieto, Adolfo Arturo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orvieto, Aldo",1944-02-05,5 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Orvieto, Aldo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orvieto, Amelia",1944-02-05,5 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Orvieto, Amelia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orvieto, Angiolo",1944-02-05,5 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Orvieto, Angiolo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Fiano, Nedo",1944-02-06,6 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Fiano, Nedo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Noemi",1944-02-06,6 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Noemi"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Rodolfo",1944-02-06,6 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Rodolfo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Procaccia, Rina",1944-02-06,6 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Procaccia, Rina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Lopes Pegna, Fernando",1944-02-19,19 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Lopes Pegna, Fernando"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cassuto, Ugo",1944-02-29,29 febbraio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cassuto, Ugo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Maestro, Fausto",1944-03-08,8 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Maestro, Fausto"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bassano, Bianca",1944-03-10,10 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Bassano, Bianca"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bassano, Rita",1944-03-10,10 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Bassano, Rita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Curiel, Aldo",1944-03-22,22 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,rastrellamento,1,6.8399452804E-005,Buchenwald,"Curiel, Aldo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Castelli, Elena",1944-03-31,31 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Castelli, Elena"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Castelli, Enrico",1944-03-31,31 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Castelli, Enrico"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Castelli, Olga Renata",1944-03-31,31 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Castelli, Olga Renata"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Castiglioni, Nella",1944-03-31,31 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Castiglioni, Nella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Fiano, Olderigo",1944-03-31,31 marzo 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Fiano, Olderigo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Graziani, Haim Vitale",1944-04-30,30 aprile 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Graziani, Haim Vitale"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Graziani, Maria",1944-04-30,30 aprile 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Graziani, Maria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Graziani, Raffaele",1944-04-30,30 aprile 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Graziani, Raffaele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Graziani, Sara",1944-04-30,30 aprile 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Graziani, Sara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Russo, Benvenuta",1944-05-01,1 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Russo, Benvenuta"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Szekely, Adele",1944-05-01,1 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Bergen Belsen,"Szekely, Adele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Szekely, Alice",1944-05-01,1 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Bergen Belsen,"Szekely, Alice"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cassuto, Albertina",1944-05-10,10 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Cassuto, Albertina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ferro, Anna",1944-05-10,10 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ferro, Anna"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ferro, Giuseppe",1944-05-10,10 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ferro, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ferro, Mario",1944-05-10,10 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ferro, Mario"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ferro, Ugo",1944-05-10,10 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ferro, Ugo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orvieto, Ada",1944-05-24,24 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Orvieto, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pacifici, Sonia",1944-05-24,24 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pacifici, Sonia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pacifici, Ada",1944-05-25,25 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pacifici, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Pacifici, Emma",1944-05-25,25 maggio 1944,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,fascisti,gray,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Pacifici, Emma"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"nazisti, Gino",1943-11-15,15 novembre 1943,Firenze,45.71958,9.55015,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"nazisti, Gino"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"nazisti, Wanda",1943-11-15,15 novembre 1943,Firenze,45.91772,10.88672,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"nazisti, Wanda"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Giulio",1944-03-01,1 marzo 1944,Firenze,45.43326,12.33597,Roma,Lazio,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Giulio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bemporad, Ada",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Bemporad, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Bemporad, Gina",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Bemporad, Gina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Camerino, Leone",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in stato di detenzione,1,6.8399452804E-005,Auschwitz,"Camerino, Leone"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Cave Bondì, Gina",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in eccidio,1,6.8399452804E-005,Auschwitz,"Cave Bondì, Gina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gallico, Amelia",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gallico, Amelia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gallico, Augusto",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gallico, Augusto"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gallico, Lucio",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gallico, Lucio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gallico, Sergio",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gallico, Sergio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Gallico, Sergio",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Gallico, Sergio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Kohn, Bruno",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Kohn, Bruno"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Emma",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Levi, Emma"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orefice, Fanny",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in eccidio,1,6.8399452804E-005,Auschwitz,"Orefice, Fanny"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Orefice, Giuseppe",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in eccidio,1,6.8399452804E-005,Auschwitz,"Orefice, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Segré, Elena",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in eccidio,1,6.8399452804E-005,Auschwitz,"Segré, Elena"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Segré, Giulio",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Segré, Giulio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Segré, Lidia",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Segré, Lidia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Wallach, Max",1943-11-06,6 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Wallach, Max"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"nazisti, Ada",1943-11-15,15 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"nazisti, Ada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Abenaim, Wanda",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Abenaim, Wanda"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Hassan, Nathan Carlo",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Hassan, Nathan Carlo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Israel, Anna",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in stato di detenzione,1,6.8399452804E-005,Auschwitz,"Israel, Anna"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Israel, Diamantina",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Israel, Diamantina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Israel, Isacco Gino",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Israel, Isacco Gino"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Israel, Vittoria",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Israel, Vittoria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Kahlberg, Hans",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Kahlberg, Hans"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Anna Margherita",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Levi, Anna Margherita"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Levi, Argia",1943-11-26,26 novembre 1943,Firenze,45.43326,12.33597,Venezia,Veneto,Italia,nazifascisti,orange,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Levi, Argia"
