origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
last_letters,nn,"Balugani, Giuseppe",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I fratelli Pietro, Giuseppe e Raffaele Balugani, prelevati dalla propria casa, non si diedero alla fuga per non mettere in pericolo la famiglia che nascondeva il figlio e il nipote dell’ing. Marinelli, ricercati e armati. Anche i fratelli Balugani furono condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
last_letters,nn,"Balugani, Pietro",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I fratelli Pietro, Giuseppe e Raffaele Balugani, prelevati dalla propria casa, non si diedero alla fuga per non mettere in pericolo la famiglia che nascondeva il figlio e il nipote dell’ing. Marinelli, ricercati e armati. Anche i fratelli Balugani furono condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
last_letters,nn,"Balugani, Pietro",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I fratelli Pietro, Giuseppe e Raffaele Balugani, prelevati dalla propria casa, non si diedero alla fuga per non mettere in pericolo la famiglia che nascondeva il figlio e il nipote dell’ing. Marinelli, ricercati e armati. Anche i fratelli Balugani furono condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
last_letters,nn,"Balugani, Pietro",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I fratelli Pietro, Giuseppe e Raffaele Balugani, prelevati dalla propria casa, non si diedero alla fuga per non mettere in pericolo la famiglia che nascondeva il figlio e il nipote dell’ing. Marinelli, ricercati e armati. Anche i fratelli Balugani furono condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
last_letters,nn,"Balugani, Pietro",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I fratelli Pietro, Giuseppe e Raffaele Balugani, prelevati dalla propria casa, non si diedero alla fuga per non mettere in pericolo la famiglia che nascondeva il figlio e il nipote dell’ing. Marinelli, ricercati e armati. Anche i fratelli Balugani furono condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
last_letters,partigiano,"Degno, Walter",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. Walter Degno, che dal primo giugno aveva lasciato l’abitazione di Monteombraro dove era sfollato per raggiungere i partigiani della zona, fu comunque catturato nei pressi del paese.  Anch’egli fu condotto con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, fu selezionato per far parte del gruppo destinato all'impiccagione."
last_letters,partigiano,"Degno, Walter",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. Walter Degno, che dal primo giugno aveva lasciato l’abitazione di Monteombraro dove era sfollato per raggiungere i partigiani della zona, fu comunque catturato nei pressi del paese.  Anch’egli fu condotto con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, fu selezionato per far parte del gruppo destinato all'impiccagione."
last_letters,partigiano,"Poggi, Pier Luigi",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I due fratelli Poggi, Silvio e Pier Luigi, erano renitenti alla leva e furono prelevati direttamente da casa propria e condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
last_letters,partigiano,"Poggi, Silvio",1944-07-18,18 luglio 1944,Boschi di Ciano,44.41138,11.029419,Modena,Emilia-Romagna,Italia,fascisti,impiccagione,1,"Nella notte tra il 17 e 18 luglio un gruppo di fascisti modenesi e bolognesi rastrellò, nella zona di Montombraro, frazione di Zocca, una quarantina di civili elencati su una lista da loro approntata per eseguire una rappresaglia in seguito all'uccisione di due soldati tedeschi in località Boschi di Ciano. I due fratelli Poggi, Silvio e Pier Luigi, erano renitenti alla leva e furono prelevati direttamente da casa propria e condotti con gli altri ostaggi al cinema Marconi di Castelletto dove, la mattina del 18 luglio, furono selezionati per far parte del gruppo destinato all'impiccagione."
atlante_stragi,"impiccagione,uccisione con armi da fuoco","Boschi di Ciano, Zocca, 18.07.1944",1944-07-18,18 luglio 1944,Boschi di Ciano,44.4241253,11.0222829,Modena,Emilia-Romagna,Italia,fascisti,rappresaglia,21,"Mentre la Repubblica di Montefiorino si afferma con forza nelle valli del Dolo e del Dragone, il movimento partigiano organizza colpi importanti anche nel resto dell’Appennino. Il 21 giugno 1944 i “ribelli” piombano nell’abitazione del reggente del fascio di Zocca Domenico Mezzacappa e lo arrestano, poi prelevano denaro dal Banco San Geminiano e San Prospero ed eliminano cinque fascisti: tre sono forestieri, ma Mirko Pistoni e Primo Brascaglia vengono proprio da Zocca. I militi del paese non riescono a convincere i tedeschi a organizzare una rappresaglia e, dal momento che non hanno la forza di attaccare i partigiani, si rivolgono al “Battaglione dei Volontari della Morte” di Enrico Zanarini, che opera a Castello di Serravalle, Monteveglio e Bazzano. Neppure questa efferata formazione ottiene la possibilità di uccidere dei civili per vendicare i camerati di Zocca, ma il 15 luglio 1944 due soldati tedeschi vengono misteriosamente uccisi lungo la strada provinciale ai Boschi di Ciano: i fascisti accusano subito la formazione partigiana di Leandro Palmieri, ma appare molto presumibile – anche se mai dimostrato – che siano proprio loro i responsabili dell’attacco. Ricevuta l’autorizzazione a effettuare un rastrellamento, Zanarini preleva quaranta partigiani e civili dalle campagne di Castello di Serravalle, Ciano, Montombraro e Zocca e li chiude nella sede del “Battaglione della Morte”: dopo le torture e gli interrogatori, i tedeschi autorizzano l’uccisione di venti ostaggi, ma i fascisti accettano di rilasciare gli altri solo dopo un’altra dose di violenze. Nelle ore più calde del 18 luglio 1944 un autocarro trasporta le vittime al patibolo, che viene allestito nel luogo dell’uccisione dei soldati tedeschi. I venti ostaggi vengono impiccati agli alberi: alcune corde cedono, ma i militi falciano i condannati con raffiche di mitra e finiscono gli agonizzanti con scariche rabbiose."
atlante_stragi,uccisione con armi da fuoco,"Campazzo, Nonantola, 11.07.1944",1944-07-11,11 luglio 1944,Campazzo,44.6783228,11.0359715,Modena,Emilia-Romagna,Italia,fascisti,rastrellamento,4,"All’inizio di luglio del 1944 la Resistenza modenese s’impegna su una serie di fronti. Mentre i “ribelli della montagna” confluiscono in massa nella zona libera di Montefiorino e mettono in atto una serie di importanti colpi lungo la valle del Panaro, la pianura assiste a una lotta senza quartiere fra le forze occupanti e le brigate partigiane. Per evitare che i tedeschi s’impadroniscano degli ammassi e sottraggano agli italiani i mezzi di sostentamento, le organizzazioni della Resistenza ostacolano la mietitura del grano e mettono in atto diversi sabotaggi contro le macchine trebbiatrici: la “battaglia della trebbiatura” contraddistingue lunghe fasi dell’estate modenese e acuisce la tensione fra i fascisti – che ricevono l’incarico di soffocare ogni forma o tentativo di rivolta – e i partigiani. L’11 luglio 1944 le campagne di Nonantola e Ravarino vivono un momento particolarmente complesso: un gruppo di partigiani impegnati nel sabotaggio delle macchine trebbiatrici uccide un ufficiale del reparto speciale di Polizia, il tenente Totonelli; questo milite è stato chiamato nella “Bassa” pochi giorni prima dal Commissario Prefettizio Ascanio Boni per contribuire al regolare proseguimento dei lavori in campagna. Qualche ora dopo, Bruno, Ernesto ed Ettore Piccinini – tre contadini di Campazzo di Nonantola – vengono uccisi sommariamente mentre lavorano nei campi come rappresaglia per l’attentato a Totonelli: la ricostruzione precisa dei dettagli di questo episodio resta piuttosto complessa, ma si inserisce nel contesto delle violente tensioni dell’estate del 1944."
cdec,vittima della Shoah,"Labi, Diamantina",1943-11-30,30 novembre 1943,Camugnano,44.1711,11.08828,Modena,Emilia-Romagna,Italia,fascisti,Morto/a in campo di sterminio,1,Bergen Belsen
atlante_stragi,fucilazione,"Cantina Sociale di Limidi, Soliera, 17.11.1944",1944-11-17,17 novembre 1944,Cantina Sociale di Limidi,44.7396413,10.9231459,Modena,Emilia-Romagna,Italia,fascisti,rastrellamento,2,"Nella seconda metà di ottobre del 1944 le prospettive dell’insurrezione generale alimentano le speranze della Resistenza modenese, ma i soldati tedeschi e i fascisti più intransigenti non smettono di alimentare le difese della Linea Gotica e di assestare colpi all’organizzazione partigiana. Le Brigate Nere e i militi della RSI non cessano l’attività di spionaggio e i tentativi di infiltrazione nella rete della Resistenza e trasformano ogni possibilità di accesso alle informazioni sui “ribelli” in un’occasione di vendetta nei confronti dei “traditori” dell’Italia fascista. Nella “Bassa” modenese i preparativi per l’insurrezione s’intrecciano alla consueta attività dei GAP e delle SAP, ma nella seconda decade di novembre il Proclama del Generale Alexander invita i partigiani a rinviare la marcia di avvicinamento alle città e restituisce fiducia alle forze nazi-fasciste. Nel pomeriggio del 17 novembre 1944 il partigiano Sarno Righi viene catturato da una pattuglia fascista mentre percorre la strada Pratizzola, che collega San Marino di Carpi a Limidi di Soliera; gli uomini della Brigata Nera lo percuotono e lo conducono dinanzi alla Cantina Sociale di Limidi, dove lo fucilano e abbandonano il cadavere sul ciglio della strada."
atlante_stragi,uccisione con armi da fuoco,"Cantone di Gargallo, Carpi, 20.08.1944",1944-08-20,20 agosto 1944,Cantone di Gargallo,44.7401511,10.8303765,Modena,Emilia-Romagna,Italia,fascisti,rastrellamento,2,"Il 30 luglio 1944 le truppe naziste avviano l’Operazione Wallenstein III, un’offensiva antipartigiana che aggredisce la Repubblica di Montefiorino con truppe corazzate e provoca il collasso della zona libera. I combattimenti si protraggono per poco meno di una settimana e interessano una vasta area dell’Appennino modenese: gli strascichi delle violenze investono anche diversi territori che non sono stati caratterizzati dall’appartenenza alla Repubblica di Montefiorino poiché parecchi “ribelli della montagna” sono costretti a ripiegare lungo le valli dell’Appennino. Nell’agosto del 1944 la Lotta di Liberazione della provincia modenese prosegue con importanti azioni nei territori della pianura: le forze fasciste si adoperano per stroncare l’organizzazione partigiana attraverso le reti di spionaggio e le infiltrazioni negli ambienti che sostengono la Resistenza. Il 20 agosto 1944 il partigiano Mileno Bellotti viene arrestato nei pressi della località Cantone di Gargallo; il tentativo di fuga del giovane innesca la reazione dei militi fascisti che l’hanno prelevato: Bellotti è abbattuto da una raffica non lontano dalla strada."
atlante_stragi,uccisione con armi da fuoco,"Cantone di Mugnano, Modena, 31.07.1944",1944-07-31,31 luglio 1944,Cantone di Mugnano,44.5818671,10.927378,Modena,Emilia-Romagna,Italia,fascisti,rastrellamento,2,"All’inizio di luglio del 1944 la Resistenza modenese s’impegna su una serie di fronti. Mentre i “ribelli della montagna” confluiscono in massa nella zona libera di Montefiorino e mettono in atto una serie di importanti colpi lungo la valle del Panaro, la pianura assiste a una lotta senza quartiere fra le forze occupanti e le brigate partigiane. Per evitare che i tedeschi s’impadroniscano degli ammassi e sottraggano agli italiani i mezzi di sostentamento, le organizzazioni della Resistenza ostacolano la mietitura del grano e mettono in atto diversi sabotaggi contro le macchine trebbiatrici: la “battaglia della trebbiatura” contraddistingue lunghe fasi dell’estate modenese e acuisce la tensione fra i fascisti – che ricevono l’incarico di soffocare ogni forma o tentativo di rivolta – e i partigiani. Il 31 luglio 1944 alcuni militi della Brigata Nera di Modena rastrellano Ezechiello Gibellini – il barbiere di Santa Maria Mugnano, partigiano della Brigata “Ivan” e sostenitore del movimento di liberazione – e lo uccidono con diversi colpi d’arma da fuoco lungo la via Estense-Giardini."
