origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
last_letters,nn,"Soncini, Eraldo",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Sorpreso dalle SS la mattina del 9 luglio 1944, mentre si trova nei pressi dell'abitazione di un compagno di lotta (situata in via Pecchio, a Milano), Eraldo Soncini tenta la fuga in bicicletta, ma viene raggiunto e fermato da un'auto delle stesse SS in via Gran Sasso. Tradotto nel carcere di Monza, il 7 di agosto viene trasferito nel penitenziario milanese di San Vittore, nella stessa cella di Salvatore Principato. Prelevato dalla cella il successivo 10 agosto, viene condotto a Piazzale Loreto per essere fucilato insieme ad altri 14 detenuti. Ferito da una raffica di mitra, Soncini tenta di fuggire, ma viene raggiunto e ucciso all'interno dell'edificio che si trova al civico numero 9 di via Palestrina."
last_letters,nn,"Fiorani, Domenico",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Organizzatore del Psi di Sesto San Giovanni (MI), Domenico Fiorani viene arrestato dalla Polizia Politica il 25 giugno 1944, per colpa di un delatore. Verrà fucilato il 10 agosto in Piazzale Loreto con altri 14 prigionieri, per rappresaglia all'attentato partigiano in viale Abruzzi di due giorni prima."
last_letters,partigiano,"Fogagnolo, Umberto",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Arrestato il 12 luglio 1944 (a causa di una delazione) dalle SS tedesche mentre si trova alla Ercole Marelli, Umberto Fogagnolo viene trasferito alle carceri milanesi di San Vittore l’8 agosto. Il giorno 10 è selezionato dal capitano delle SS Theodor Saevecke per essere fucilato in Piazzale Loreto, assieme ad altri 14 prigionieri, per rappresaglia all’attentato di Viale Abruzzi di due giorni prima."
last_letters,nn,"Casiraghi, Giulio",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Attivo organizzatore dell'attività antifascista alla Ercole Marelli di Sesto, Giulio Casiraghi viene arrestato il 12 luglio 1944 e condotto alle carceri di Monza. In seguito è trasferito alle carceri milanesi di San Vittore. Il 10 agosto 1944 è selezionato dai nazisti per essere fucilato assieme ad altri 14 prigionieri in Piazzale Loreto, per rappresaglia all'attentato partigiano di Viale Abruzzi di due giorni prima."
last_letters,partigiano,"Fogagnolo, Umberto",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Arrestato il 12 luglio 1944 (a causa di una delazione) dalle SS tedesche mentre si trova alla Ercole Marelli, Umberto Fogagnolo viene trasferito alle carceri milanesi di San Vittore l’8 agosto. Il giorno 10 è selezionato dal capitano delle SS Theodor Saevecke per essere fucilato in Piazzale Loreto, assieme ad altri 14 prigionieri, per rappresaglia all’attentato di Viale Abruzzi di due giorni prima."
last_letters,partigiano,"Principato, Salvatore",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Arrestato l';8 luglio 1944 dalle SS in via Cusani 10, dove gestiva una piccola fabbrica di Attrezzi per vetrina come copertura per la diffusione di propaganda antifascista, fu condotto prima nel carcere di Monza. Trasferito nel penitenziario milanese di San Vittore ai primi di agosto, fu fucilato il successivo 10 agosto in piazzale Loreto. "
last_letters,partigiano,"Temolo, Libero",1944-08-10,10 agosto 1944,Piazzale Loreto,45.486296,9.216713,Milano,Lombardia,Italia,nazifascisti,fucilazione,1,"Tradito da una delazione, viene arrestato all'uscita della fabbrica il 21 aprile 1944. Incarcerato nel penitenziario milanese di San Vittore, il 10 agosto successivo viene prelevato dalle SS e condotto in Piazzale Loreto assieme ad altri 14 detenuti, per essere fucilato in rappresaglia all'attentato partigiano avvenuto due giorni prima in Viale Abruzzi. Intuito ciò che sta per accadere, Temolo tenta di fuggire, ma viene raggiunto e ucciso da una raffica dopo pochi metri."
atlante_stragi,fucilazione,"Robecco sul Naviglio, 21.07.1944",1944-07-21,21 luglio 1944,Robecco sul Naviglio,45.4392533,8.8867571,Milano,Lombardia,Italia,nazifascisti,rappresaglia,7,nn
atlante_stragi,fucilazione,"San Vittore Olona, 19.02.1945",1945-02-19,19 febbraio 1945,San Vittore Olona,45.5869948,8.9435727,Milano,Lombardia,Italia,nazifascisti,rappresaglia,3,"A seguito di sentenza del tribunale militare tedesco di Milano, furono prelevati dal carcere di Legnano in seguito all’uccisione di un militare tedesco a San Vittore Olona e ivi fucilati per rappresaglia."
atlante_stragi,uccisione con armi da fuoco,"BENVENUTI, VOGHERA, 12.02.1945",1945-02-12,12 febbraio 1945,Benvenuti,44.9787735,9.0072761,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,2,"Militi della BN di Voghera, a Voghera in località Benvenuti con alcuni tedeschi ferivano i due fratelli partigiani Demetrio ed Emilio Sturla. Il primo riusciva a fuggire, ma il secondo morirà dissanguato perché sarà impedito ogni soccorso."
atlante_stragi,fucilazione,BORGO PRIOLO 30.12.1944,1944-12-30,30 dicembre 1944,Borgo Priolo,44.9665839,9.1482139,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,4,"Militi della Sichereit, forse coadiuvati da militi delle BN, rastrellano al mattino del 30 dicembre Borgo Priolo dove catturano e fucilano i tre sbandati, e alla sera Pietra de’ Giorgi, dove sorprendono nel sonno e fucilano i due fratelli Angelo e Alberto Vedaschi, tornati dalla montagna da pochi giorni. Il 31 di buon ora una pattuglia della Sichereit facendosi scudo di tre ostaggi, arriva a Valorsa di Rocca de’ Giorgi e vi sorprende diversi giovani. Cattura e fucila sul posto Ernesto Pasturenzi e Carlo Montini, poi fucila Giuseppe Musetti, uno degli ostaggi, infine a Ca’ Lanati, cattura e uccide Nicola Racano, uno sbandato meridionale rimasto a lavorare nel luogo dopo l’8 settembre."
atlante_stragi,fucilazione,"BOSNASCO, 23.03.1945",1945-03-23,23 marzo 1945,Bosnasco,45.0649092,9.358377,Pavia,Lombardia,Italia,nazifascisti,nn,2,Una pattuglia della Sichereit ferma il Solenghi che transita sulla via Emilia e lo fucila non si sa con quale accusa
atlante_stragi,nn,"BRALLO DI PREGOLA, 26-28.08.1944",1944-08-26,26 agosto 1944,Brallo di Pregola,44.7380337,9.2815623,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,2,"Durante il rastrellamento l’Oltrepò pavese è investito da un notevole spiegamento di forze che costringono i partigiani a una dura battaglia. Dopo due giorni di lotta i partigiani devono lasciare nelle mani del nemico i passi del Penice e del Brallo verso il piacentino, mentre tutta l’alta Valle Staffora è devastata dagli incendi appiccati dai rastrellatori. Le morti state causate soprattutto nelle zone abitate in cui è più infuriata la battaglia; molti anziani contadini sono morti vicino alla propria casa: Cabano sarebbe stato ucciso da un colpo di cannone nei pressi della sua abitazione a Costa Martinoli frazione di Varzi; come Draghi, Faccini, Gentili, Rebaschio (1862); la Pollini sarebbe stata uccisa mentre tentava di impedire che le incendiassero la casa e la cascina. Questi ultimi sono abitanti del comune di Menconico e delle sue frazioni, Costa di San Pietro, San Pietro e Costa di Montemartino. La morte più dolorosa è quella del parroco di San Pietro don Paolo Ghigini, attribuita da alcuni a italiani da altri a tedeschi. La scia di sangue non era terminata: il giovane Tambussi sarebbe stato fucilato a Bognassi dai tedeschi, altri tre uomini catturati sono poi fucilati al passo del Penice dai brigatisti della “Parodi”: Poggi, Bussolini del 1909 e il partigiano Dellagiovanna. Al di là del confine provinciale, nel piacentino, sono pure uccisi i partigiani feriti Angelo Aliotta (Diego), Giuseppe Arzani (Kikirikì), Andrea Busi (Silurino) e il polacco Sasin Mieczyslaw (Cencio).  Nei boschi presso il passo del Brallo è ferita a morte la Scabini. Il generale Curt Jahn, il 31 agosto 1944 proponeva un encomio per il maggiore Siegfried, che comandava il primo battaglione dell’Inf. Rgt. 1043, per essersi battuto ottimamente nella zona Varzi-Bobbio."
atlante_stragi,nn,"BRONI, 13.03.1945",1945-03-13,13 marzo 1945,Broni,45.0642643,9.2569166,Pavia,Lombardia,Italia,nazifascisti,rappresaglia,3,Così scrive il parroco di Broni mons. De Tommasi: “Appena fuori del paese lungo la strada per Canneto furono trovati massacrati due giovani (...) già in mano alla Sichereit” [nel carcere privato della milizia posta nell’ex-albergo Savoia].
atlante_stragi,fucilazione,"BRONI, 25.03.1945",1945-03-25,25 marzo 1945,Broni,45.0642643,9.2569166,Pavia,Lombardia,Italia,nazifascisti,rappresaglia,5,"Il pretesto della rappresaglia è la vicenda di Luciana Gandini amante di un agente della Sichereit, fermata dai partigiani e liberata dopo una presunta violenza, mai accertata. Ecco la ricostruzione tratta dal resoconto del processo istruito contro di lei dalla Corte d’Assise Straordinaria di Voghera:... i partigiani di «Fusco» che la sorpresero a Monte Venoso in possesso della tessera della repubblica, subito la tradussero al Comando di Mongasacco. Passarono due giorni senza che la ragazza venisse interrogata. Finalmente si presentò un partigiano al presidio e disse che aveva da porle delle domande. «Mi condusse fuori – racconta Luciana – per una strada che terminava in mezzo ad una fitta boscaglia: là mi abbracciò e, vista la mia riluttanza, invece di desistere mi buttò supina per terra». Quel che seguì si può immaginare senza che la ragazza ce lo racconti (...) Ella ritornò in seguito al presidio senza pensare a scappare; ma intanto la cosa era stata risaputa da «Fusco» il comandante della «Matteotti». Egli la fece chiamare e le disse: «Se mi dici il suo nome, farò fucilare il partigiano che ti ha violentata». Ma la ragazza rispose: «Nessuno mi ha usato violenza (...)». Passò qualche giorno ed ella fu rimessa in libertà; ma appena giunta a Broni (...) riferì l’accaduto al suo fidanzato il quale la consigliò di parlare a Fiorentini. Nell’ufficio del colonnello si svolse, probabilmente, una scena drammatica (...) sembra che il colonnello uscisse fuori dei gangheri. Sta di fatto che egli si fece portare la scheda dei prigionieri, ne estrasse quattro e ordinò che fossero fucilati a titolo di rappresaglia. Avvenuta l’esecuzione a cui presenziò la ragazza venne infisso sui cadaveri dei giustiziati un cartellino che recava la scritta seguente: «Imparerete così a rispettare le donne fasciste»Ulteriore elemento per inquadrare la vicenda è il fatto che, da diverse testimonianze, risulta che più volte viene praticata la violenza sulle donne nella prigione della Sichereit.Dopo l’eccidio c’è una nuova violenza sulle prigioniere. Così scrive Ambrogio Casati pure detenuto a Broni: “E la squadraccia incaricata della bisogna di ritorno dalla efferata impresa, dopo l’orgia di sangue, si tuffava nell’orgia dei sensi fino all’abbrutimento con tutti i mezzi anche con donne prigioniere”. Infine una apparente casualità nella scelta delle vittime: i quattro fucilati, non sono matteottini, come il presunto violentatore, ma giellini e una donna staffetta garibaldina."
atlante_stragi,fucilazione,CA LANATI ROCCA DE GIORGI 31.12.1944,1944-12-31,31 dicembre 1944,Ca’ Lanati,44.9549536,9.2531345,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,5,"Militi della Sichereit, forse coadiuvati da militi delle BN, rastrellano al mattino del 30 dicembre Borgo Priolo dove catturano e fucilano i tre sbandati, e alla sera Pietra de’ Giorgi, dove sorprendono nel sonno e fucilano i due fratelli Angelo e Alberto Vedaschi, tornati dalla montagna da pochi giorni. Il 31 di buon ora una pattuglia della Sichereit facendosi scudo di tre ostaggi, arriva a Valorsa di Rocca de’ Giorgi e vi sorprende diversi giovani. Cattura e fucila sul posto Ernesto Pasturenzi e Carlo Montini, poi fucila Giuseppe Musetti, uno degli ostaggi, infine a Ca’ Lanati, cattura e uccide Nicola Racano, uno sbandato meridionale rimasto a lavorare nel luogo dopo l’8 settembre."
atlante_stragi,uccisione con armi da fuoco,"CANEVINO, 23-30.11.1944",1944-11-23,23 novembre 1944,Canevino,44.9380134,9.277633,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,3,"Il grosso rastrellamento compiuto congiuntamente da italiani e tedeschi partendo da diverse località, risale le valli, convergendo verso l’Alto Oltrepò. Da Castel San Giovanni nel piacentino, punta verso l’Alta Val Tidone. La manovra ha come punto di convergenza la zona tra il Carmine e Zavattarello. Una volta conquistato il centro di gravità del movimento partigiano punta da una parte a Varzi, dall’altra a Bobbio. Lo schieramento partigiano dopo alcuni tentativi di resistenza si ritira. Varzi viene occupata il 29 novembre e finisce l’esperienza della zona libera. Le formazioni GL passano alla destra del Trebbia nel piacentino, e le garibaldine alla sinistra del torrente Staffora e nell’alessandrino. Le truppe dell’Est della Divisione Turkestan si abbandonano a saccheggi e stupri (quelli di Zavattarello denunciati anche dal card. Schuster). Non si sa dare un numero approssimativo delle violenze carnali, non si sa quali sono state le conseguenze sia fisiche che psicologiche su donne di età tanto diverse. Si sa solo che il CLN si è incaricato di far abortire le donne che lo chiedevano. Numerosi e quasi sistematici sono i saccheggi."
atlante_stragi,uccisione con armi da fuoco,"CASCINA BUDA, MONTCALVO VERSIGGIA, 12.03.1945",1945-03-12,12 marzo 1945,Cascina Buda,44.9817825,9.2713916,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,2,"Per ristabilire l’autorità sul territorio, viene organizzato un nuovo rastrellamento articolato in ben quattro colonne, composte da militi della BN, della Sichereit, da soldati delle 167° Div. Turkestan e da tedeschi. Secondo la fonte partigiana (Luigi Muratore del comando della divisione garibaldina Aliotta), l’andamento del rastrellamento sarebbe stato questo:“Truppe varie nemiche: tedeschi, mongoli, giapponesi, brigata nera, iniziavano il giorno 11 un attacco su varie direttrici con evidente intenzione di distruggere o disorganizzare le nostre forze. L’attacco non coglieva di sorpresa il comando che aveva ricevuto precise informazioni dalla pianura. Durante il primo giorno il nemico riusciva ad infiltrarsi in qualche punto del nostro schieramento, restando bloccato davanti alle nostre posizioni più forti. In Valle Oscuropasso restava invece circondato e volgeva in fuga precipitosa, abbandonando nelle nostre mani un’autoblinda (l’unica che gli restava) e una autocorriera. Da questo lato rientrava alle sue basi di partenza demoralizzato, tanto che molti fascisti si toglievano la camicia nera per non farsi riconoscere. Alla sera il nemico si trovava su posizioni difficili da sostenere, lontano dalle sue basi e dagli obiettivi prefissi, continuamente disturbato da nostre pattuglie di arditi che tendevano imboscate. Durante il giorno avevamo avuto anche l’appoggio dell’aviazione da caccia alleata. (…). Dopo due giorni di lotta il nemico stanco, demoralizzato, duramente provato, rientrava in disordine alle sue basi senza avere realizzato alcuno degli obbiettivi prefissi. Le nostre formazioni garibaldine hanno durante il combattimento ricevuto il cameratesco ed entusiastico appoggio delle formazioni di Giustizia e Libertà. (…) Toni”.La ragazza viene uccisa presso la propria abitazione da un colpo di mitraglia sparato da militi della Sichereit."
atlante_stragi,fucilazione,"CASCINA OTTAVIANO, ROCCA DE’ GIORGI, 12.02.1945",1945-02-12,12 febbraio 1945,Cascina Ottaviano,44.9549536,9.2531345,Pavia,Lombardia,Italia,nazifascisti,rastrellamento,3,"In seguito a delazione, militi della Sichereit sorprendevano tre sbandati alla Cascina Ottaviano, dove si erano rifugiati dopo l’8 settembre e si erano accasati presso contadini locali in cambio di un aiuto nei campi. Uno di loro, Francesco Stivaletti, riusciva a fuggire, mentre gli altri due erano fucilati sull’aia."
